rid,rTitle,rText
bmw1205,Chargers at Shell petrol stations,"srichards said:
				
					?
				
			
		
		Ecotricity if you aren't a user of their electricity would be £3.34 . If you are just paying per kWh then it would be 34p.

Shell would be 98p. I doubt if they are going to round down if you decide to do 1.9kWh!Click to expand...
	
Per kwh not total
					 "
bmw1206,Chargers at Shell petrol stations,"srichards said:
				
					?
				
			
		
		All the Polar Ultrachargers are triple headed single charger installations.Click to expand...
	
And are not available unless you subscribe
					 "
bmw1207,Chargers at Shell petrol stations,"srichards said:
				
					?
				
			
		
		All the Polar Ultrachargers are triple headed single charger installations.Click to expand...
	
Thats why they are also a charger of last resort for me. 

Richard
					 "
bmw1208,Chargers at Shell petrol stations,"andrew*debbie said:
				
					?
				
			
		
		Do you have any rapids in Wales or North West England?Click to expand...
	
Not yet, sorry. 
					 "
bmw1209,Chargers at Shell petrol stations,"actEVist said:
				
					?
				
			
		
		£7.85 +9p +9p=£8.03

Plus vat is £9.64

Devided by 2 = £4. 82 per kwh.

Chargemaster doesn't break even until you have used 10kwh.Click to expand...
	
Break even with what? I make it 21kWh to break even with Shell... ish. Then it starts to cost more with Shell.

One month 21kWh
Chargemaster - £10.12
Shell - £10.29

EcoT - £6.57
TVEV - £7.25

Conclusion:
Regular public charging user - get a subscription.
Occasional user - try and find a charger that doesn't need a subscription.
					 "
bmw1210,Chargers at Shell petrol stations,"I suspect the 50p kWh level is likely to become common for PAYG charging as it is an easy way to discourage PHEVs from plugging in. Rumours are that ChargeMaster will charge similar rate for UltraChargers. As others have said, Fastned charge this on PAYG.
					 "
bmw1211,Chargers at Shell petrol stations,"If you work out the onward travel cost at that figure then it becomes a no brainer just to take a petrol car. If that is a figure that is needed to make a profit then we have a big problem...I thought the engenie 30p a kWh tariff was a bit pricey but that's looking quite cheap if everyone is settling on around 50p a kWh.

The 40% of people with no driveway are stuffed at these prices.
					 "
bmw1212,Chargers at Shell petrol stations,"proddick said:
				
					?
				
			
		
		I suspect the 50p kWh level is likely to become common for PAYG charging as it is an easy way to discourage PHEVs from plugging in. ... .Click to expand...
	
How does it discourage PHEVs (with a 12kWh battery) from plugging in?
					 "
bmw1213,Chargers at Shell petrol stations,"TVEV said:
				
					?
				
			
		
		How does it discourage PHEVs (with a 12kWh battery) from plugging in?Click to expand...
	
Because it would cost £6 to do 25 miles. £6 of petrol would get them 40 miles
					 "
bmw1214,Chargers at Shell petrol stations,"proddick said:
				
					?
				
			
		
		As others have said, Fastned charge this on PAYG.Click to expand...
	
They also have multiple tariffs which you can swap between when you want. No one else does that.
					 "
bmw1215,Chargers at Shell petrol stations,"actEVist said:
				
					?
				
			
		
		Because it would cost £6 to do 25 miles. £6 of petrol would get them 40 milesClick to expand...
	
They can only manage 2miles/kWh? If they managed 4miles/kWh, that would give them 48 miles for £5.88. A gallon of petrol is about £5.30'ish.
					 "
bmw1216,Chargers at Shell petrol stations,"TVEV said:
				
					?
				
			
		
		How does it discourage PHEVs (with a 12kWh battery) from plugging in?Click to expand...
	
A typical PHEV does around 3 miles per kWh from wall. So cost would be around 16p per mile, which is similar cost to petrol. Due to this, hopefully few will bother waiting at a charger for 3 hours to fill when there is a much faster dinofuel pump near it 
					 "
bmw1217,Chargers at Shell petrol stations,"proddick said:
				
					?
				
			
		
		A typical PHEV does around 3 miles per kWh from wall. So cost would be around 16p per mile, which is similar cost to petrol. Due to this, hopefully few will bother waiting at a charger for 3 hours to fill when there is a much faster dinofuel pump near it Click to expand...
	
Fair enough, but I still think that a connection charge and a lower kWh rate is a better deterrent and is fairer to BEVs.
					 "
